sample_id,taxon_id,density,biomass,incidence
DEMO_autumn_01,Cricotopus_sp.,0,0.0,0
DEMO_autumn_01,Baetis_sp.,0,0.0,0
DEMO_autumn_01,Branchiura_sp.,13,12.4422,1
DEMO_autumn_01,Tanytarsus_sp.,0,0.0,0
DEMO_autumn_01,Ablabesmyia_sp.,0,0.0,0
DEMO_autumn_01,Ictinogomphus_sp.,0,0.0,0
DEMO_autumn_01,Palaemon_sp.,0,0.0,0
DEMO_autumn_01,Nodularia_sp.,0,0.0,0
DEMO_autumn_01,Cuneopsis_sp.,10,16.48,1
DEMO_autumn_01,Micropsectra_sp.,22,82.6254,1
DEMO_autumn_01,Acuticosta_sp.,0,0.0,0
DEMO_autumn_01,Rhyacodrilus_sp.,0,0.0,0
DEMO_autumn_01,Cipangopaludina_sp.,0,0.0,0
DEMO_autumn_02,Sinanodonta_sp.,2,0.4036,1
DEMO_autumn_02,Pseudovivipara_sp.,15,12.6316,1
DEMO_autumn_02,Glyptotendipes_sp.,0,0.0,0
DEMO_autumn_02,Lamprotula_sp.,0,0.0,0
DEMO_autumn_02,Rivularia_sp.,0,0.0,0
DEMO_autumn_02,Dicrotendipes_sp.,0,0.0,0
DEMO_autumn_02,Semisulcospira_sp.,0,0.0,0
DEMO_autumn_02,Sinotaia_sp.,0,0.0,0
DEMO_autumn_02,Benthalia_sp.,0,0.0,0
DEMO_autumn_02,Pomacea_sp.,0,0.0,0
DEMO_autumn_02,Corbicula_sp.,14,15.2452,1
DEMO_autumn_02,Limnoperna_sp.,0,0.0,0
DEMO_autumn_02,Procladius_sp.,0,0.0,0
DEMO_autumn_02,Chironomus_sp.,0,0.0,0
DEMO_autumn_02,Cryptochironomus_sp.,24,37.0492,1
DEMO_autumn_02,Limnodrilus_sp.,0,0.0,0
DEMO_autumn_02,Lanceolaria_sp.,0,0.0,0
DEMO_autumn_02,Whitmania_sp.,0,0.0,0
DEMO_autumn_02,Cryptotendipes_sp.,0,0.0,0
DEMO_autumn_02,Rheotanytarsus_sp.,0,0.0,0
DEMO_autumn_02,Polypedilum_sp.,0,0.0,0
DEMO_autumn_02,Hemiclepsis_sp.,0,0.0,0
DEMO_autumn_02,Macrobrachium_sp.,0,0.0,0
DEMO_autumn_02,Microchironomus_sp.,0,0.0,0
DEMO_autumn_02,Cricotopus_sp.,0,0.0,0
DEMO_autumn_02,Baetis_sp.,0,0.0,0
DEMO_autumn_02,Branchiura_sp.,22,68.5746,1
DEMO_autumn_02,Tanytarsus_sp.,0,0.0,0
DEMO_autumn_02,Ablabesmyia_sp.,0,0.0,0
DEMO_autumn_02,Ictinogomphus_sp.,0,0.0,0
DEMO_autumn_02,Palaemon_sp.,0,0.0,0
DEMO_autumn_02,Nodularia_sp.,0,0.0,0
DEMO_autumn_02,Cuneopsis_sp.,0,0.0,0
DEMO_autumn_02,Micropsectra_sp.,0,0.0,0
DEMO_autumn_02,Acuticosta_sp.,0,0.0,0
DEMO_autumn_02,Rhyacodrilus_sp.,14,38.0625,1
DEMO_autumn_02,Cipangopaludina_sp.,0,0.0,0
DEMO_autumn_03,Sinanodonta_sp.,3,0.4971,1
DEMO_autumn_03,Pseudovivipara_sp.,3,6.5024,1
DEMO_autumn_03,Glyptotendipes_sp.,0,0.0,0
DEMO_autumn_03,Lamprotula_sp.,0,0.0,0
DEMO_autumn_03,Rivularia_sp.,0,0.0,0
DEMO_autumn_03,Dicrotendipes_sp.,1,2.8388,1
DEMO_autumn_03,Semisulcospira_sp.,0,0.0,0
DEMO_autumn_03,Sinotaia_sp.,15,0.9036,1
DEMO_autumn_03,Benthalia_sp.,0,0.0,0
DEMO_autumn_03,Pomacea_sp.,0,0.0,0
DEMO_autumn_03,Corbicula_sp.,0,0.0,0
DEMO_autumn_03,Limnoperna_sp.,0,0.0,0
DEMO_autumn_03,Procladius_sp.,0,0.0,0
DEMO_autumn_03,Chironomus_sp.,0,0.0,0
DEMO_autumn_03,Cryptochironomus_sp.,0,0.0,0
DEMO_autumn_03,Limnodrilus_sp.,0,0.0,0
DEMO_autumn_03,Lanceolaria_sp.,0,0.0,0
DEMO_autumn_03,Whitmania_sp.,0,0.0,0
DEMO_autumn_03,Cryptotendipes_sp.,0,0.0,0
DEMO_autumn_03,Rheotanytarsus_sp.,0,0.0,0
DEMO_autumn_03,Polypedilum_sp.,7,17.8493,1
DEMO_autumn_03,Hemiclepsis_sp.,0,0.0,0
DEMO_autumn_03,Macrobrachium_sp.,0,0.0,0
DEMO_autumn_03,Microchironomus_sp.,0,0.0,0
DEMO_autumn_03,Cricotopus_sp.,0,0.0,0
DEMO_autumn_03,Baetis_sp.,0,0.0,0
DEMO_autumn_03,Branchiura_sp.,0,0.0,0
DEMO_autumn_03,Tanytarsus_sp.,0,0.0,0
DEMO_autumn_03,Ablabesmyia_sp.,0,0.0,0
DEMO_autumn_03,Ictinogomphus_sp.,0,0.0,0
DEMO_autumn_03,Palaemon_sp.,0,0.0,0
DEMO_autumn_03,Nodularia_sp.,0,0.0,0
DEMO_autumn_03,Cuneopsis_sp.,0,0.0,0
DEMO_autumn_03,Micropsectra_sp.,0,0.0,0
DEMO_autumn_03,Acuticosta_sp.,0,0.0,0
DEMO_autumn_03,Rhyacodrilus_sp.,0,0.0,0
DEMO_autumn_03,Cipangopaludina_sp.,0,0.0,0
DEMO_autumn_04,Sinanodonta_sp.,13,34.3501,1
DEMO_autumn_04,Pseudovivipara_sp.,1,2.7573,1
DEMO_autumn_04,Glyptotendipes_sp.,0,0.0,0
DEMO_autumn_04,Lamprotula_sp.,1,3.1457,1
DEMO_autumn_04,Rivularia_sp.,0,0.0,0
DEMO_autumn_04,Dicrotendipes_sp.,0,0.0,0
DEMO_autumn_04,Semisulcospira_sp.,0,0.0,0
DEMO_autumn_04,Sinotaia_sp.,0,0.0,0
DEMO_autumn_04,Benthalia_sp.,0,0.0,0
DEMO_autumn_04,Pomacea_sp.,0,0.0,0
DEMO_autumn_04,Corbicula_sp.,0,0.0,0
DEMO_autumn_04,Limnoperna_sp.,0,0.0,0
DEMO_autumn_04,Procladius_sp.,0,0.0,0
DEMO_autumn_04,Chironomus_sp.,0,0.0,0
DEMO_autumn_04,Cryptochironomus_sp.,20,7.0764,1
DEMO_autumn_04,Limnodrilus_sp.,0,0.0,0
DEMO_autumn_04,Lanceolaria_sp.,18,60.8954,1
DEMO_autumn_04,Whitmania_sp.,0,0.0,0
DEMO_autumn_04,Cryptotendipes_sp.,0,0.0,0
DEMO_autumn_04,Rheotanytarsus_sp.,0,0.0,0
DEMO_autumn_04,Polypedilum_sp.,0,0.0,0
DEMO_autumn_04,Hemiclepsis_sp.,26,29.8917,1
DEMO_autumn_04,Macrobrachium_sp.,21,54.1224,1
DEMO_autumn_04,Microchironomus_sp.,0,0.0,0
DEMO_autumn_04,Cricotopus_sp.,13,34.6118,1
DEMO_autumn_04,Baetis_sp.,0,0.0,0
DEMO_autumn_04,Branchiura_sp.,0,0.0,0
DEMO_autumn_04,Tanytarsus_sp.,0,0.0,0
DEMO_autumn_04,Ablabesmyia_sp.,0,0.0,0
DEMO_autumn_04,Ictinogomphus_sp.,0,0.0,0
DEMO_autumn_04,Palaemon_sp.,0,0.0,0
DEMO_autumn_04,Nodularia_sp.,0,0.0,0
DEMO_autumn_04,Cuneopsis_sp.,0,0.0,0
DEMO_autumn_04,Micropsectra_sp.,0,0.0,0
DEMO_autumn_04,Acuticosta_sp.,0,0.0,0
DEMO_autumn_04,Rhyacodrilus_sp.,0,0.0,0
DEMO_autumn_04,Cipangopaludina_sp.,0,0.0,0
DEMO_autumn_05,Sinanodonta_sp.,2,0.7381,1
DEMO_autumn_05,Pseudovivipara_sp.,3,4.6298,1
DEMO_autumn_05,Glyptotendipes_sp.,0,0.0,0
DEMO_autumn_05,Lamprotula_sp.,0,0.0,0
DEMO_autumn_05,Rivularia_sp.,0,0.0,0
DEMO_autumn_05,Dicrotendipes_sp.,20,30.2736,1
DEMO_autumn_05,Semisulcospira_sp.,0,0.0,0
DEMO_autumn_05,Sinotaia_sp.,0,0.0,0
DEMO_autumn_05,Benthalia_sp.,0,0.0,0
DEMO_autumn_05,Pomacea_sp.,0,0.0,0
DEMO_autumn_05,Corbicula_sp.,0,0.0,0
DEMO_autumn_05,Limnoperna_sp.,0,0.0,0
DEMO_autumn_05,Procladius_sp.,0,0.0,0
DEMO_autumn_05,Chironomus_sp.,0,0.0,0
DEMO_autumn_05,Cryptochironomus_sp.,0,0.0,0
DEMO_autumn_05,Limnodrilus_sp.,24,88.5744,1
DEMO_autumn_05,Lanceolaria_sp.,25,82.043,1
DEMO_autumn_05,Whitmania_sp.,0,0.0,0
DEMO_autumn_05,Cryptotendipes_sp.,0,0.0,0
DEMO_autumn_05,Rheotanytarsus_sp.,0,0.0,0
DEMO_autumn_05,Polypedilum_sp.,0,0.0,0
DEMO_autumn_05,Hemiclepsis_sp.,0,0.0,0
DEMO_autumn_05,Macrobrachium_sp.,0,0.0,0
DEMO_autumn_05,Microchironomus_sp.,0,0.0,0
DEMO_autumn_05,Cricotopus_sp.,0,0.0,0
DEMO_autumn_05,Baetis_sp.,0,0.0,0
DEMO_autumn_05,Branchiura_sp.,0,0.0,0
DEMO_autumn_05,Tanytarsus_sp.,0,0.0,0
DEMO_autumn_05,Ablabesmyia_sp.,0,0.0,0
DEMO_autumn_05,Ictinogomphus_sp.,9,2.6731,1
DEMO_autumn_05,Palaemon_sp.,0,0.0,0
DEMO_autumn_05,Nodularia_sp.,0,0.0,0
DEMO_autumn_05,Cuneopsis_sp.,0,0.0,0
DEMO_autumn_05,Micropsectra_sp.,0,0.0,0
DEMO_autumn_05,Acuticosta_sp.,0,0.0,0
DEMO_autumn_05,Rhyacodrilus_sp.,27,100.1931,1
DEMO_autumn_05,Cipangopaludina_sp.,0,0.0,0
DEMO_autumn_06,Sinanodonta_sp.,3,11.5896,1
DEMO_autumn_06,Pseudovivipara_sp.,6,12.2209,1
DEMO_autumn_06,Glyptotendipes_sp.,20,12.8756,1
DEMO_autumn_06,Lamprotula_sp.,0,0.0,0
DEMO_autumn_06,Rivularia_sp.,19,27.6196,1
DEMO_autumn_06,Dicrotendipes_sp.,0,0.0,0
DEMO_autumn_06,Semisulcospira_sp.,0,0.0,0
DEMO_autumn_06,Sinotaia_sp.,0,0.0,0
DEMO_autumn_06,Benthalia_sp.,0,0.0,0
DEMO_autumn_06,Pomacea_sp.,0,0.0,0
DEMO_autumn_06,Corbicula_sp.,0,0.0,0
DEMO_autumn_06,Limnoperna_sp.,0,0.0,0
DEMO_autumn_06,Procladius_sp.,0,0.0,0
DEMO_autumn_06,Chironomus_sp.,0,0.0,0
DEMO_autumn_06,Cryptochironomus_sp.,0,0.0,0
DEMO_autumn_06,Limnodrilus_sp.,0,0.0,0
DEMO_autumn_06,Lanceolaria_sp.,0,0.0,0
DEMO_autumn_06,Whitmania_sp.,0,0.0,0
DEMO_autumn_06,Cryptotendipes_sp.,0,0.0,0
DEMO_autumn_06,Rheotanytarsus_sp.,12,9.6474,1
DEMO_autumn_06,Polypedilum_sp.,0,0.0,0
DEMO_autumn_06,Hemiclepsis_sp.,0,0.0,0
DEMO_autumn_06,Macrobrachium_sp.,0,0.0,0
DEMO_autumn_06,Microchironomus_sp.,0,0.0,0
DEMO_autumn_06,Cricotopus_sp.,0,0.0,0
DEMO_autumn_06,Baetis_sp.,0,0.0,0
DEMO_autumn_06,Branchiura_sp.,0,0.0,0
DEMO_autumn_06,Tanytarsus_sp.,27,37.1062,1
DEMO_autumn_06,Ablabesmyia_sp.,15,41.0458,1
DEMO_autumn_06,Ictinogomphus_sp.,0,0.0,0
DEMO_autumn_06,Palaemon_sp.,0,0.0,0
DEMO_autumn_06,Nodularia_sp.,0,0.0,0
DEMO_autumn_06,Cuneopsis_sp.,27,44.461,1
DEMO_autumn_06,Micropsectra_sp.,0,0.0,0
DEMO_autumn_06,Acuticosta_sp.,13,44.9582,1
DEMO_autumn_06,Rhyacodrilus_sp.,0,0.0,0
DEMO_autumn_06,Cipangopaludina_sp.,0,0.0,0
DEMO_autumn_07,Sinanodonta_sp.,20,33.243,1
DEMO_autumn_07,Pseudovivipara_sp.,2,3.8809,1
DEMO_autumn_07,Glyptotendipes_sp.,14,29.152,1
DEMO_autumn_07,Lamprotula_sp.,0,0.0,0
DEMO_autumn_07,Rivularia_sp.,29,57.2717,1
DEMO_autumn_07,Dicrotendipes_sp.,0,0.0,0
DEMO_autumn_07,Semisulcospira_sp.,0,0.0,0
DEMO_autumn_07,Sinotaia_sp.,0,0.0,0
DEMO_autumn_07,Benthalia_sp.,0,0.0,0
DEMO_autumn_07,Pomacea_sp.,0,0.0,0
DEMO_autumn_07,Corbicula_sp.,0,0.0,0
DEMO_autumn_07,Limnoperna_sp.,0,0.0,0
DEMO_autumn_07,Procladius_sp.,0,0.0,0
DEMO_autumn_07,Chironomus_sp.,0,0.0,0
DEMO_autumn_07,Cryptochironomus_sp.,0,0.0,0
DEMO_autumn_07,Limnodrilus_sp.,28,68.1851,1
DEMO_autumn_07,Lanceolaria_sp.,0,0.0,0
DEMO_autumn_07,Whitmania_sp.,0,0.0,0
DEMO_autumn_07,Cryptotendipes_sp.,0,0.0,0
DEMO_autumn_07,Rheotanytarsus_sp.,0,0.0,0
DEMO_autumn_07,Polypedilum_sp.,0,0.0,0
DEMO_autumn_07,Hemiclepsis_sp.,21,3.451,1
DEMO_autumn_07,Macrobrachium_sp.,20,42.7332,1
DEMO_autumn_07,Microchironomus_sp.,0,0.0,0
DEMO_autumn_07,Cricotopus_sp.,16,43.7409,1
DEMO_autumn_07,Baetis_sp.,0,0.0,0
DEMO_autumn_07,Branchiura_sp.,0,0.0,0
DEMO_autumn_07,Tanytarsus_sp.,0,0.0,0
DEMO_autumn_07,Ablabesmyia_sp.,0,0.0,0
DEMO_autumn_07,Ictinogomphus_sp.,0,0.0,0
DEMO_autumn_07,Palaemon_sp.,0,0.0,0
DEMO_autumn_07,Nodularia_sp.,0,0.0,0
DEMO_autumn_07,Cuneopsis_sp.,0,0.0,0
DEMO_autumn_07,Micropsectra_sp.,0,0.0,0
DEMO_autumn_07,Acuticosta_sp.,0,0.0,0
DEMO_autumn_07,Rhyacodrilus_sp.,0,0.0,0
DEMO_autumn_07,Cipangopaludina_sp.,0,0.0,0
DEMO_autumn_08,Sinanodonta_sp.,3,9.9346,1
DEMO_autumn_08,Pseudovivipara_sp.,1,3.8012,1
DEMO_autumn_08,Glyptotendipes_sp.,0,0.0,0
DEMO_autumn_08,Lamprotula_sp.,0,0.0,0
DEMO_autumn_08,Rivularia_sp.,0,0.0,0
DEMO_autumn_08,Dicrotendipes_sp.,0,0.0,0
DEMO_autumn_08,Semisulcospira_sp.,0,0.0,0
DEMO_autumn_08,Sinotaia_sp.,0,0.0,0
DEMO_autumn_08,Benthalia_sp.,0,0.0,0
DEMO_autumn_08,Pomacea_sp.,0,0.0,0
DEMO_autumn_08,Corbicula_sp.,0,0.0,0
DEMO_autumn_08,Limnoperna_sp.,2,4.0301,1
DEMO_autumn_08,Procladius_sp.,0,0.0,0
DEMO_autumn_08,Chironomus_sp.,0,0.0,0
DEMO_autumn_08,Cryptochironomus_sp.,0,0.0,0
DEMO_autumn_08,Limnodrilus_sp.,0,0.0,0
DEMO_autumn_08,Lanceolaria_sp.,2,3.4023,1
DEMO_autumn_08,Whitmania_sp.,0,0.0,0
DEMO_autumn_08,Cryptotendipes_sp.,0,0.0,0
DEMO_autumn_08,Rheotanytarsus_sp.,0,0.0,0
DEMO_autumn_08,Polypedilum_sp.,0,0.0,0
DEMO_autumn_08,Hemiclepsis_sp.,0,0.0,0
DEMO_autumn_08,Macrobrachium_sp.,5,14.499,1
DEMO_autumn_08,Microchironomus_sp.,0,0.0,0
DEMO_autumn_08,Cricotopus_sp.,0,0.0,0
DEMO_autumn_08,Baetis_sp.,0,0.0,0
DEMO_autumn_08,Branchiura_sp.,0,0.0,0
DEMO_autumn_08,Tanytarsus_sp.,21,52.3364,1
DEMO_autumn_08,Ablabesmyia_sp.,12,35.9975,1
DEMO_autumn_08,Ictinogomphus_sp.,6,3.2262,1
DEMO_autumn_08,Palaemon_sp.,5,17.5965,1
DEMO_autumn_08,Nodularia_sp.,0,0.0,0
DEMO_autumn_08,Cuneopsis_sp.,0,0.0,0
DEMO_autumn_08,Micropsectra_sp.,16,28.3368,1
DEMO_autumn_08,Acuticosta_sp.,8,0.7119,1
DEMO_autumn_08,Rhyacodrilus_sp.,0,0.0,0
DEMO_autumn_08,Cipangopaludina_sp.,0,0.0,0
DEMO_autumn_09,Sinanodonta_sp.,3,9.7171,1
DEMO_autumn_09,Pseudovivipara_sp.,27,14.9487,1
DEMO_autumn_09,Glyptotendipes_sp.,0,0.0,0
DEMO_autumn_09,Lamprotula_sp.,0,0.0,0
DEMO_autumn_09,Rivularia_sp.,0,0.0,0
DEMO_autumn_09,Dicrotendipes_sp.,28,1.4312,1
DEMO_autumn_09,Semisulcospira_sp.,0,0.0,0
DEMO_autumn_09,Sinotaia_sp.,17,21.9237,1
DEMO_autumn_09,Benthalia_sp.,0,0.0,0
DEMO_autumn_09,Pomacea_sp.,0,0.0,0
DEMO_autumn_09,Corbicula_sp.,0,0.0,0
DEMO_autumn_09,Limnoperna_sp.,8,28.0343,1
DEMO_autumn_09,Procladius_sp.,0,0.0,0
DEMO_autumn_09,Chironomus_sp.,0,0.0,0
DEMO_autumn_09,Cryptochironomus_sp.,0,0.0,0
DEMO_autumn_09,Limnodrilus_sp.,15,18.4762,1
DEMO_autumn_09,Lanceolaria_sp.,8,25.3601,1
DEMO_autumn_09,Whitmania_sp.,0,0.0,0
DEMO_autumn_09,Cryptotendipes_sp.,5,6.7093,1
DEMO_autumn_09,Rheotanytarsus_sp.,0,0.0,0
DEMO_autumn_09,Polypedilum_sp.,0,0.0,0
DEMO_autumn_09,Hemiclepsis_sp.,9,27.7053,1
DEMO_autumn_09,Macrobrachium_sp.,0,0.0,0
DEMO_autumn_09,Microchironomus_sp.,0,0.0,0
DEMO_autumn_09,Cricotopus_sp.,0,0.0,0
DEMO_autumn_09,Baetis_sp.,16,56.355,1
DEMO_autumn_09,Branchiura_sp.,0,0.0,0
DEMO_autumn_09,Tanytarsus_sp.,0,0.0,0
DEMO_autumn_09,Ablabesmyia_sp.,0,0.0,0
DEMO_autumn_09,Ictinogomphus_sp.,0,0.0,0
DEMO_autumn_09,Palaemon_sp.,0,0.0,0
DEMO_autumn_09,Nodularia_sp.,0,0.0,0
DEMO_autumn_09,Cuneopsis_sp.,0,0.0,0
DEMO_autumn_09,Micropsectra_sp.,0,0.0,0
DEMO_autumn_09,Acuticosta_sp.,29,24.7851,1
DEMO_autumn_09,Rhyacodrilus_sp.,16,16.9025,1
DEMO_autumn_09,Cipangopaludina_sp.,0,0.0,0
DEMO_autumn_10,Sinanodonta_sp.,2,0.8421,1
DEMO_autumn_10,Pseudovivipara_sp.,23,82.4816,1
DEMO_autumn_10,Glyptotendipes_sp.,0,0.0,0
DEMO_autumn_10,Lamprotula_sp.,29,87.5031,1
DEMO_autumn_10,Rivularia_sp.,0,0.0,0
DEMO_autumn_10,Dicrotendipes_sp.,0,0.0,0
DEMO_autumn_10,Semisulcospira_sp.,0,0.0,0
DEMO_autumn_10,Sinotaia_sp.,0,0.0,0
DEMO_autumn_10,Benthalia_sp.,0,0.0,0
DEMO_autumn_10,Pomacea_sp.,0,0.0,0
DEMO_autumn_10,Corbicula_sp.,0,0.0,0
DEMO_autumn_10,Limnoperna_sp.,0,0.0,0
DEMO_autumn_10,Procladius_sp.,0,0.0,0
DEMO_autumn_10,Chironomus_sp.,0,0.0,0
DEMO_autumn_10,Cryptochironomus_sp.,0,0.0,0
DEMO_autumn_10,Limnodrilus_sp.,0,0.0,0
DEMO_autumn_10,Lanceolaria_sp.,10,19.9035,1
DEMO_autumn_10,Whitmania_sp.,0,0.0,0
DEMO_autumn_10,Cryptotendipes_sp.,0,0.0,0
DEMO_autumn_10,Rheotanytarsus_sp.,0,0.0,0
DEMO_autumn_10,Polypedilum_sp.,0,0.0,0
DEMO_autumn_10,Hemiclepsis_sp.,0,0.0,0
DEMO_autumn_10,Macrobrachium_sp.,0,0.0,0
DEMO_autumn_10,Microchironomus_sp.,0,0.0,0
DEMO_autumn_10,Cricotopus_sp.,0,0.0,0
DEMO_autumn_10,Baetis_sp.,11,1.1137,1
DEMO_autumn_10,Branchiura_sp.,0,0.0,0
DEMO_autumn_10,Tanytarsus_sp.,13,6.644,1
DEMO_autumn_10,Ablabesmyia_sp.,0,0.0,0
DEMO_autumn_10,Ictinogomphus_sp.,0,0.0,0
DEMO_autumn_10,Palaemon_sp.,0,0.0,0
DEMO_autumn_10,Nodularia_sp.,0,0.0,0
DEMO_autumn_10,Cuneopsis_sp.,0,0.0,0
DEMO_autumn_10,Micropsectra_sp.,11,14.0946,1
DEMO_autumn_10,Acuticosta_sp.,0,0.0,0
DEMO_autumn_10,Rhyacodrilus_sp.,0,0.0,0
DEMO_autumn_10,Cipangopaludina_sp.,0,0.0,0
DEMO_autumn_11,Sinanodonta_sp.,2,0.679,1
DEMO_autumn_11,Pseudovivipara_sp.,3,6.386,1
DEMO_autumn_11,Glyptotendipes_sp.,21,11.6327,1
DEMO_autumn_11,Lamprotula_sp.,0,0.0,0
DEMO_autumn_11,Rivularia_sp.,0,0.0,0
DEMO_autumn_11,Dicrotendipes_sp.,0,0.0,0
DEMO_autumn_11,Semisulcospira_sp.,0,0.0,0
DEMO_autumn_11,Sinotaia_sp.,0,0.0,0
DEMO_autumn_11,Benthalia_sp.,0,0.0,0
DEMO_autumn_11,Pomacea_sp.,0,0.0,0
DEMO_autumn_11,Corbicula_sp.,0,0.0,0
DEMO_autumn_11,Limnoperna_sp.,25,15.3486,1
DEMO_autumn_11,Procladius_sp.,0,0.0,0
DEMO_autumn_11,Chironomus_sp.,0,0.0,0
DEMO_autumn_11,Cryptochironomus_sp.,0,0.0,0
DEMO_autumn_11,Limnodrilus_sp.,0,0.0,0
DEMO_autumn_11,Lanceolaria_sp.,0,0.0,0
DEMO_autumn_11,Whitmania_sp.,0,0.0,0
DEMO_autumn_11,Cryptotendipes_sp.,0,0.0,0
DEMO_autumn_11,Rheotanytarsus_sp.,0,0.0,0
DEMO_autumn_11,Polypedilum_sp.,0,0.0,0
DEMO_autumn_11,Hemiclepsis_sp.,0,0.0,0
DEMO_autumn_11,Macrobrachium_sp.,0,0.0,0
DEMO_autumn_11,Microchironomus_sp.,0,0.0,0
DEMO_autumn_11,Cricotopus_sp.,0,0.0,0
DEMO_autumn_11,Baetis_sp.,0,0.0,0
DEMO_autumn_11,Branchiura_sp.,0,0.0,0
DEMO_autumn_11,Tanytarsus_sp.,0,0.0,0
DEMO_autumn_11,Ablabesmyia_sp.,0,0.0,0
DEMO_autumn_11,Ictinogomphus_sp.,0,0.0,0
DEMO_autumn_11,Palaemon_sp.,0,0.0,0
DEMO_autumn_11,Nodularia_sp.,0,0.0,0
DEMO_autumn_11,Cuneopsis_sp.,0,0.0,0
DEMO_autumn_11,Micropsectra_sp.,0,0.0,0
DEMO_autumn_11,Acuticosta_sp.,0,0.0,0
DEMO_autumn_11,Rhyacodrilus_sp.,0,0.0,0
DEMO_autumn_11,Cipangopaludina_sp.,0,0.0,0
DEMO_autumn_12,Sinanodonta_sp.,2,3.3874,1
DEMO_autumn_12,Pseudovivipara_sp.,30,94.37790000000001,1
DEMO_autumn_12,Glyptotendipes_sp.,0,0.0,0
DEMO_autumn_12,Lamprotula_sp.,0,0.0,0
DEMO_autumn_12,Rivularia_sp.,14,34.1819,1
DEMO_autumn_12,Dicrotendipes_sp.,0,0.0,0
DEMO_autumn_12,Semisulcospira_sp.,0,0.0,0
DEMO_autumn_12,Sinotaia_sp.,12,23.3633,1
DEMO_autumn_12,Benthalia_sp.,0,0.0,0
DEMO_autumn_12,Pomacea_sp.,0,0.0,0
DEMO_autumn_12,Corbicula_sp.,28,71.9646,1
DEMO_autumn_12,Limnoperna_sp.,0,0.0,0
DEMO_autumn_12,Procladius_sp.,0,0.0,0
DEMO_autumn_12,Chironomus_sp.,0,0.0,0
DEMO_autumn_12,Cryptochironomus_sp.,0,0.0,0
DEMO_autumn_12,Limnodrilus_sp.,0,0.0,0
DEMO_autumn_12,Lanceolaria_sp.,0,0.0,0
DEMO_autumn_12,Whitmania_sp.,0,0.0,0
DEMO_autumn_12,Cryptotendipes_sp.,0,0.0,0
DEMO_autumn_12,Rheotanytarsus_sp.,0,0.0,0
DEMO_autumn_12,Polypedilum_sp.,0,0.0,0
DEMO_autumn_12,Hemiclepsis_sp.,0,0.0,0
DEMO_autumn_12,Macrobrachium_sp.,0,0.0,0
DEMO_autumn_12,Microchironomus_sp.,17,22.2462,1
DEMO_autumn_12,Cricotopus_sp.,21,30.5554,1
DEMO_autumn_12,Baetis_sp.,0,0.0,0
DEMO_autumn_12,Branchiura_sp.,4,11.1261,1
DEMO_autumn_12,Tanytarsus_sp.,0,0.0,0
DEMO_autumn_12,Ablabesmyia_sp.,0,0.0,0
DEMO_autumn_12,Ictinogomphus_sp.,0,0.0,0
DEMO_autumn_12,Palaemon_sp.,0,0.0,0
DEMO_autumn_12,Nodularia_sp.,0,0.0,0
DEMO_autumn_12,Cuneopsis_sp.,0,0.0,0
DEMO_autumn_12,Micropsectra_sp.,24,28.9518,1
DEMO_autumn_12,Acuticosta_sp.,0,0.0,0
DEMO_autumn_12,Rhyacodrilus_sp.,0,0.0,0
DEMO_autumn_12,Cipangopaludina_sp.,0,0.0,0
