sample_id,record_id,density,biomass
DEMO_autumn_01,DEMO_R013,13,31.5695
DEMO_autumn_01,DEMO_R014,0,0.0
DEMO_autumn_01,DEMO_R015,0,0.0
DEMO_autumn_01,DEMO_R016,23,24.2753
DEMO_autumn_01,DEMO_R017,21,37.1848
DEMO_autumn_01,DEMO_R018,0,0.0
DEMO_autumn_01,DEMO_R019,0,0.0
DEMO_autumn_01,DEMO_R020,0,0.0
DEMO_autumn_01,DEMO_R021,0,0.0
DEMO_autumn_01,DEMO_R022,0,0.0
DEMO_autumn_01,DEMO_R023,0,0.0
DEMO_autumn_01,DEMO_R024,0,0.0
DEMO_autumn_01,DEMO_R025,0,0.0
DEMO_autumn_01,DEMO_R026,0,0.0
DEMO_autumn_01,DEMO_R027,13,12.4422
DEMO_autumn_01,DEMO_R028,0,0.0
DEMO_autumn_01,DEMO_R029,0,0.0
DEMO_autumn_01,DEMO_R030,0,0.0
DEMO_autumn_01,DEMO_R031,0,0.0
DEMO_autumn_01,DEMO_R032,0,0.0
DEMO_autumn_01,DEMO_R033,10,16.48
DEMO_autumn_01,DEMO_R034,22,82.6254
DEMO_autumn_01,DEMO_R035,0,0.0
DEMO_autumn_01,DEMO_R036,0,0.0
DEMO_autumn_01,DEMO_R037,0,0.0
DEMO_autumn_01,DEMO_R038,0,0.0
DEMO_autumn_01,DEMO_R039,0,0.0
DEMO_autumn_01,DEMO_R040,0,0.0
DEMO_autumn_01,DEMO_R041,0,0.0
DEMO_autumn_01,DEMO_R042,12,41.4892
DEMO_autumn_01,DEMO_R043,0,0.0
DEMO_autumn_01,DEMO_R044,0,0.0
DEMO_autumn_01,DEMO_R045,0,0.0
DEMO_autumn_01,DEMO_R046,0,0.0
DEMO_autumn_01,DEMO_R047,0,0.0
DEMO_autumn_02,DEMO_R001,2,0.4036
DEMO_autumn_02,DEMO_R002,15,12.6316
DEMO_autumn_02,DEMO_R003,0,0.0
DEMO_autumn_02,DEMO_R004,0,0.0
DEMO_autumn_02,DEMO_R005,0,0.0
DEMO_autumn_02,DEMO_R006,0,0.0
DEMO_autumn_02,DEMO_R007,0,0.0
DEMO_autumn_02,DEMO_R008,0,0.0
DEMO_autumn_02,DEMO_R009,0,0.0
DEMO_autumn_02,DEMO_R010,0,0.0
DEMO_autumn_02,DEMO_R011,14,15.2452
DEMO_autumn_02,DEMO_R012,0,0.0
DEMO_autumn_02,DEMO_R013,0,0.0
DEMO_autumn_02,DEMO_R014,0,0.0
DEMO_autumn_02,DEMO_R015,24,37.0492
DEMO_autumn_02,DEMO_R016,0,0.0
DEMO_autumn_02,DEMO_R017,0,0.0
DEMO_autumn_02,DEMO_R018,0,0.0
DEMO_autumn_02,DEMO_R019,0,0.0
DEMO_autumn_02,DEMO_R020,0,0.0
DEMO_autumn_02,DEMO_R021,0,0.0
DEMO_autumn_02,DEMO_R022,0,0.0
DEMO_autumn_02,DEMO_R023,0,0.0
DEMO_autumn_02,DEMO_R024,0,0.0
DEMO_autumn_02,DEMO_R025,0,0.0
DEMO_autumn_02,DEMO_R026,0,0.0
DEMO_autumn_02,DEMO_R027,22,68.5746
DEMO_autumn_02,DEMO_R028,0,0.0
DEMO_autumn_02,DEMO_R029,0,0.0
DEMO_autumn_02,DEMO_R030,0,0.0
DEMO_autumn_02,DEMO_R031,0,0.0
DEMO_autumn_02,DEMO_R032,0,0.0
DEMO_autumn_02,DEMO_R033,0,0.0
DEMO_autumn_02,DEMO_R034,0,0.0
DEMO_autumn_02,DEMO_R035,0,0.0
DEMO_autumn_02,DEMO_R036,14,38.0625
DEMO_autumn_02,DEMO_R037,0,0.0
DEMO_autumn_02,DEMO_R038,0,0.0
DEMO_autumn_02,DEMO_R039,0,0.0
DEMO_autumn_02,DEMO_R040,0,0.0
DEMO_autumn_02,DEMO_R041,0,0.0
DEMO_autumn_02,DEMO_R042,0,0.0
DEMO_autumn_02,DEMO_R043,0,0.0
DEMO_autumn_02,DEMO_R044,0,0.0
DEMO_autumn_02,DEMO_R045,0,0.0
DEMO_autumn_02,DEMO_R046,0,0.0
DEMO_autumn_02,DEMO_R047,0,0.0
DEMO_autumn_03,DEMO_R001,3,0.4971
DEMO_autumn_03,DEMO_R002,3,6.5024
DEMO_autumn_03,DEMO_R003,0,0.0
DEMO_autumn_03,DEMO_R004,0,0.0
DEMO_autumn_03,DEMO_R005,0,0.0
DEMO_autumn_03,DEMO_R006,1,2.8388
DEMO_autumn_03,DEMO_R007,0,0.0
DEMO_autumn_03,DEMO_R008,15,0.9036
DEMO_autumn_03,DEMO_R009,0,0.0
DEMO_autumn_03,DEMO_R010,0,0.0
DEMO_autumn_03,DEMO_R011,0,0.0
DEMO_autumn_03,DEMO_R012,0,0.0
DEMO_autumn_03,DEMO_R013,0,0.0
DEMO_autumn_03,DEMO_R014,0,0.0
DEMO_autumn_03,DEMO_R015,0,0.0
DEMO_autumn_03,DEMO_R016,0,0.0
DEMO_autumn_03,DEMO_R017,0,0.0
DEMO_autumn_03,DEMO_R018,0,0.0
DEMO_autumn_03,DEMO_R019,0,0.0
DEMO_autumn_03,DEMO_R020,0,0.0
DEMO_autumn_03,DEMO_R021,7,17.8493
DEMO_autumn_03,DEMO_R022,0,0.0
DEMO_autumn_03,DEMO_R023,0,0.0
DEMO_autumn_03,DEMO_R024,0,0.0
DEMO_autumn_03,DEMO_R025,0,0.0
DEMO_autumn_03,DEMO_R026,0,0.0
DEMO_autumn_03,DEMO_R027,0,0.0
DEMO_autumn_03,DEMO_R028,0,0.0
DEMO_autumn_03,DEMO_R029,0,0.0
DEMO_autumn_03,DEMO_R030,0,0.0
DEMO_autumn_03,DEMO_R031,0,0.0
DEMO_autumn_03,DEMO_R032,0,0.0
DEMO_autumn_03,DEMO_R033,0,0.0
DEMO_autumn_03,DEMO_R034,0,0.0
DEMO_autumn_03,DEMO_R035,0,0.0
DEMO_autumn_03,DEMO_R036,0,0.0
DEMO_autumn_03,DEMO_R037,0,0.0
DEMO_autumn_03,DEMO_R038,0,0.0
DEMO_autumn_03,DEMO_R039,0,0.0
DEMO_autumn_03,DEMO_R040,0,0.0
DEMO_autumn_03,DEMO_R041,0,0.0
DEMO_autumn_03,DEMO_R042,0,0.0
DEMO_autumn_03,DEMO_R043,0,0.0
DEMO_autumn_03,DEMO_R044,0,0.0
DEMO_autumn_03,DEMO_R045,0,0.0
DEMO_autumn_03,DEMO_R046,0,0.0
DEMO_autumn_03,DEMO_R047,0,0.0
DEMO_autumn_04,DEMO_R001,3,5.558
DEMO_autumn_04,DEMO_R002,1,2.7573
DEMO_autumn_04,DEMO_R003,0,0.0
DEMO_autumn_04,DEMO_R004,1,3.1457
DEMO_autumn_04,DEMO_R005,0,0.0
DEMO_autumn_04,DEMO_R006,0,0.0
DEMO_autumn_04,DEMO_R007,0,0.0
DEMO_autumn_04,DEMO_R008,0,0.0
DEMO_autumn_04,DEMO_R009,0,0.0
DEMO_autumn_04,DEMO_R010,0,0.0
DEMO_autumn_04,DEMO_R011,0,0.0
DEMO_autumn_04,DEMO_R012,0,0.0
DEMO_autumn_04,DEMO_R013,0,0.0
DEMO_autumn_04,DEMO_R014,0,0.0
DEMO_autumn_04,DEMO_R015,20,7.0764
DEMO_autumn_04,DEMO_R016,0,0.0
DEMO_autumn_04,DEMO_R017,18,60.8954
DEMO_autumn_04,DEMO_R018,0,0.0
DEMO_autumn_04,DEMO_R019,0,0.0
DEMO_autumn_04,DEMO_R020,0,0.0
DEMO_autumn_04,DEMO_R021,0,0.0
DEMO_autumn_04,DEMO_R022,26,29.8917
DEMO_autumn_04,DEMO_R023,21,54.1224
DEMO_autumn_04,DEMO_R024,0,0.0
DEMO_autumn_04,DEMO_R025,13,34.6118
DEMO_autumn_04,DEMO_R026,0,0.0
DEMO_autumn_04,DEMO_R027,0,0.0
DEMO_autumn_04,DEMO_R028,0,0.0
DEMO_autumn_04,DEMO_R029,0,0.0
DEMO_autumn_04,DEMO_R030,0,0.0
DEMO_autumn_04,DEMO_R031,0,0.0
DEMO_autumn_04,DEMO_R032,0,0.0
DEMO_autumn_04,DEMO_R033,0,0.0
DEMO_autumn_04,DEMO_R034,0,0.0
DEMO_autumn_04,DEMO_R035,0,0.0
DEMO_autumn_04,DEMO_R036,0,0.0
DEMO_autumn_04,DEMO_R037,0,0.0
DEMO_autumn_04,DEMO_R038,10,28.7921
DEMO_autumn_04,DEMO_R039,0,0.0
DEMO_autumn_04,DEMO_R040,0,0.0
DEMO_autumn_04,DEMO_R041,0,0.0
DEMO_autumn_04,DEMO_R042,0,0.0
DEMO_autumn_04,DEMO_R043,0,0.0
DEMO_autumn_04,DEMO_R044,0,0.0
DEMO_autumn_04,DEMO_R045,0,0.0
DEMO_autumn_04,DEMO_R046,0,0.0
DEMO_autumn_04,DEMO_R047,0,0.0
DEMO_autumn_05,DEMO_R001,2,0.7381
DEMO_autumn_05,DEMO_R002,3,4.6298
DEMO_autumn_05,DEMO_R003,0,0.0
DEMO_autumn_05,DEMO_R004,0,0.0
DEMO_autumn_05,DEMO_R005,0,0.0
DEMO_autumn_05,DEMO_R006,20,30.2736
DEMO_autumn_05,DEMO_R007,0,0.0
DEMO_autumn_05,DEMO_R008,0,0.0
DEMO_autumn_05,DEMO_R009,0,0.0
DEMO_autumn_05,DEMO_R010,0,0.0
DEMO_autumn_05,DEMO_R011,0,0.0
DEMO_autumn_05,DEMO_R012,0,0.0
DEMO_autumn_05,DEMO_R013,0,0.0
DEMO_autumn_05,DEMO_R014,0,0.0
DEMO_autumn_05,DEMO_R015,0,0.0
DEMO_autumn_05,DEMO_R016,24,88.5744
DEMO_autumn_05,DEMO_R017,25,82.043
DEMO_autumn_05,DEMO_R018,0,0.0
DEMO_autumn_05,DEMO_R019,0,0.0
DEMO_autumn_05,DEMO_R020,0,0.0
DEMO_autumn_05,DEMO_R021,0,0.0
DEMO_autumn_05,DEMO_R022,0,0.0
DEMO_autumn_05,DEMO_R023,0,0.0
DEMO_autumn_05,DEMO_R024,0,0.0
DEMO_autumn_05,DEMO_R025,0,0.0
DEMO_autumn_05,DEMO_R026,0,0.0
DEMO_autumn_05,DEMO_R027,0,0.0
DEMO_autumn_05,DEMO_R028,0,0.0
DEMO_autumn_05,DEMO_R029,0,0.0
DEMO_autumn_05,DEMO_R030,9,2.6731
DEMO_autumn_05,DEMO_R031,0,0.0
DEMO_autumn_05,DEMO_R032,0,0.0
DEMO_autumn_05,DEMO_R033,0,0.0
DEMO_autumn_05,DEMO_R034,0,0.0
DEMO_autumn_05,DEMO_R035,0,0.0
DEMO_autumn_05,DEMO_R036,27,100.1931
DEMO_autumn_05,DEMO_R037,0,0.0
DEMO_autumn_05,DEMO_R038,0,0.0
DEMO_autumn_05,DEMO_R039,0,0.0
DEMO_autumn_05,DEMO_R040,0,0.0
DEMO_autumn_05,DEMO_R041,0,0.0
DEMO_autumn_05,DEMO_R042,0,0.0
DEMO_autumn_05,DEMO_R043,0,0.0
DEMO_autumn_05,DEMO_R044,0,0.0
DEMO_autumn_05,DEMO_R045,12,5.5818
DEMO_autumn_05,DEMO_R046,0,0.0
DEMO_autumn_05,DEMO_R047,0,0.0
DEMO_autumn_06,DEMO_R001,3,11.5896
DEMO_autumn_06,DEMO_R002,6,12.2209
DEMO_autumn_06,DEMO_R003,20,12.8756
DEMO_autumn_06,DEMO_R004,0,0.0
DEMO_autumn_06,DEMO_R005,0,0.0
DEMO_autumn_06,DEMO_R006,0,0.0
DEMO_autumn_06,DEMO_R007,0,0.0
DEMO_autumn_06,DEMO_R008,0,0.0
DEMO_autumn_06,DEMO_R009,0,0.0
DEMO_autumn_06,DEMO_R010,0,0.0
DEMO_autumn_06,DEMO_R011,0,0.0
DEMO_autumn_06,DEMO_R012,0,0.0
DEMO_autumn_06,DEMO_R013,0,0.0
DEMO_autumn_06,DEMO_R014,0,0.0
DEMO_autumn_06,DEMO_R015,0,0.0
DEMO_autumn_06,DEMO_R016,0,0.0
DEMO_autumn_06,DEMO_R017,0,0.0
DEMO_autumn_06,DEMO_R018,0,0.0
DEMO_autumn_06,DEMO_R019,0,0.0
DEMO_autumn_06,DEMO_R020,12,9.6474
DEMO_autumn_06,DEMO_R021,0,0.0
DEMO_autumn_06,DEMO_R022,0,0.0
DEMO_autumn_06,DEMO_R023,0,0.0
DEMO_autumn_06,DEMO_R024,0,0.0
DEMO_autumn_06,DEMO_R025,0,0.0
DEMO_autumn_06,DEMO_R026,0,0.0
DEMO_autumn_06,DEMO_R027,0,0.0
DEMO_autumn_06,DEMO_R028,27,37.1062
DEMO_autumn_06,DEMO_R029,15,41.0458
DEMO_autumn_06,DEMO_R030,0,0.0
DEMO_autumn_06,DEMO_R031,0,0.0
DEMO_autumn_06,DEMO_R032,0,0.0
DEMO_autumn_06,DEMO_R033,27,44.461
DEMO_autumn_06,DEMO_R034,0,0.0
DEMO_autumn_06,DEMO_R035,13,44.9582
DEMO_autumn_06,DEMO_R036,0,0.0
DEMO_autumn_06,DEMO_R037,0,0.0
DEMO_autumn_06,DEMO_R038,0,0.0
DEMO_autumn_06,DEMO_R039,0,0.0
DEMO_autumn_06,DEMO_R040,0,0.0
DEMO_autumn_06,DEMO_R041,0,0.0
DEMO_autumn_06,DEMO_R042,19,27.6196
DEMO_autumn_06,DEMO_R043,0,0.0
DEMO_autumn_06,DEMO_R044,0,0.0
DEMO_autumn_06,DEMO_R045,0,0.0
DEMO_autumn_06,DEMO_R046,0,0.0
DEMO_autumn_06,DEMO_R047,0,0.0
DEMO_autumn_07,DEMO_R001,20,33.243
DEMO_autumn_07,DEMO_R002,2,3.8809
DEMO_autumn_07,DEMO_R003,0,0.0
DEMO_autumn_07,DEMO_R004,0,0.0
DEMO_autumn_07,DEMO_R005,9,3.0249
DEMO_autumn_07,DEMO_R006,0,0.0
DEMO_autumn_07,DEMO_R007,0,0.0
DEMO_autumn_07,DEMO_R008,0,0.0
DEMO_autumn_07,DEMO_R009,0,0.0
DEMO_autumn_07,DEMO_R010,0,0.0
DEMO_autumn_07,DEMO_R011,0,0.0
DEMO_autumn_07,DEMO_R012,0,0.0
DEMO_autumn_07,DEMO_R013,0,0.0
DEMO_autumn_07,DEMO_R014,0,0.0
DEMO_autumn_07,DEMO_R015,0,0.0
DEMO_autumn_07,DEMO_R016,28,68.1851
DEMO_autumn_07,DEMO_R017,0,0.0
DEMO_autumn_07,DEMO_R018,0,0.0
DEMO_autumn_07,DEMO_R019,0,0.0
DEMO_autumn_07,DEMO_R020,0,0.0
DEMO_autumn_07,DEMO_R021,0,0.0
DEMO_autumn_07,DEMO_R022,21,3.451
DEMO_autumn_07,DEMO_R023,20,42.7332
DEMO_autumn_07,DEMO_R024,0,0.0
DEMO_autumn_07,DEMO_R025,16,43.7409
DEMO_autumn_07,DEMO_R026,0,0.0
DEMO_autumn_07,DEMO_R027,0,0.0
DEMO_autumn_07,DEMO_R028,0,0.0
DEMO_autumn_07,DEMO_R029,0,0.0
DEMO_autumn_07,DEMO_R030,0,0.0
DEMO_autumn_07,DEMO_R031,0,0.0
DEMO_autumn_07,DEMO_R032,0,0.0
DEMO_autumn_07,DEMO_R033,0,0.0
DEMO_autumn_07,DEMO_R034,0,0.0
DEMO_autumn_07,DEMO_R035,0,0.0
DEMO_autumn_07,DEMO_R036,0,0.0
DEMO_autumn_07,DEMO_R037,0,0.0
DEMO_autumn_07,DEMO_R038,0,0.0
DEMO_autumn_07,DEMO_R039,0,0.0
DEMO_autumn_07,DEMO_R040,14,29.152
DEMO_autumn_07,DEMO_R041,0,0.0
DEMO_autumn_07,DEMO_R042,20,54.2468
DEMO_autumn_07,DEMO_R043,0,0.0
DEMO_autumn_07,DEMO_R044,0,0.0
DEMO_autumn_07,DEMO_R045,0,0.0
DEMO_autumn_07,DEMO_R046,0,0.0
DEMO_autumn_07,DEMO_R047,0,0.0
DEMO_autumn_08,DEMO_R001,3,9.9346
DEMO_autumn_08,DEMO_R002,1,3.8012
DEMO_autumn_08,DEMO_R003,0,0.0
DEMO_autumn_08,DEMO_R004,0,0.0
DEMO_autumn_08,DEMO_R005,0,0.0
DEMO_autumn_08,DEMO_R006,0,0.0
DEMO_autumn_08,DEMO_R007,0,0.0
DEMO_autumn_08,DEMO_R008,0,0.0
DEMO_autumn_08,DEMO_R009,0,0.0
DEMO_autumn_08,DEMO_R010,0,0.0
DEMO_autumn_08,DEMO_R011,0,0.0
DEMO_autumn_08,DEMO_R012,2,4.0301
DEMO_autumn_08,DEMO_R013,0,0.0
DEMO_autumn_08,DEMO_R014,0,0.0
DEMO_autumn_08,DEMO_R015,0,0.0
DEMO_autumn_08,DEMO_R016,0,0.0
DEMO_autumn_08,DEMO_R017,2,3.4023
DEMO_autumn_08,DEMO_R018,0,0.0
DEMO_autumn_08,DEMO_R019,0,0.0
DEMO_autumn_08,DEMO_R020,0,0.0
DEMO_autumn_08,DEMO_R021,0,0.0
DEMO_autumn_08,DEMO_R022,0,0.0
DEMO_autumn_08,DEMO_R023,5,14.499
DEMO_autumn_08,DEMO_R024,0,0.0
DEMO_autumn_08,DEMO_R025,0,0.0
DEMO_autumn_08,DEMO_R026,0,0.0
DEMO_autumn_08,DEMO_R027,0,0.0
DEMO_autumn_08,DEMO_R028,21,52.3364
DEMO_autumn_08,DEMO_R029,12,35.9975
DEMO_autumn_08,DEMO_R030,6,3.2262
DEMO_autumn_08,DEMO_R031,5,17.5965
DEMO_autumn_08,DEMO_R032,0,0.0
DEMO_autumn_08,DEMO_R033,0,0.0
DEMO_autumn_08,DEMO_R034,16,28.3368
DEMO_autumn_08,DEMO_R035,8,0.7119
DEMO_autumn_08,DEMO_R036,0,0.0
DEMO_autumn_08,DEMO_R037,0,0.0
DEMO_autumn_08,DEMO_R038,0,0.0
DEMO_autumn_08,DEMO_R039,0,0.0
DEMO_autumn_08,DEMO_R040,0,0.0
DEMO_autumn_08,DEMO_R041,0,0.0
DEMO_autumn_08,DEMO_R042,0,0.0
DEMO_autumn_08,DEMO_R043,0,0.0
DEMO_autumn_08,DEMO_R044,0,0.0
DEMO_autumn_08,DEMO_R045,0,0.0
DEMO_autumn_08,DEMO_R046,0,0.0
DEMO_autumn_08,DEMO_R047,0,0.0
DEMO_autumn_09,DEMO_R001,3,9.7171
DEMO_autumn_09,DEMO_R002,1,0.772
DEMO_autumn_09,DEMO_R003,0,0.0
DEMO_autumn_09,DEMO_R004,0,0.0
DEMO_autumn_09,DEMO_R005,0,0.0
DEMO_autumn_09,DEMO_R006,28,1.4312
DEMO_autumn_09,DEMO_R007,0,0.0
DEMO_autumn_09,DEMO_R008,17,21.9237
DEMO_autumn_09,DEMO_R009,0,0.0
DEMO_autumn_09,DEMO_R010,0,0.0
DEMO_autumn_09,DEMO_R011,0,0.0
DEMO_autumn_09,DEMO_R012,8,28.0343
DEMO_autumn_09,DEMO_R013,0,0.0
DEMO_autumn_09,DEMO_R014,0,0.0
DEMO_autumn_09,DEMO_R015,0,0.0
DEMO_autumn_09,DEMO_R016,15,18.4762
DEMO_autumn_09,DEMO_R017,8,25.3601
DEMO_autumn_09,DEMO_R018,0,0.0
DEMO_autumn_09,DEMO_R019,5,6.7093
DEMO_autumn_09,DEMO_R020,0,0.0
DEMO_autumn_09,DEMO_R021,0,0.0
DEMO_autumn_09,DEMO_R022,9,27.7053
DEMO_autumn_09,DEMO_R023,0,0.0
DEMO_autumn_09,DEMO_R024,0,0.0
DEMO_autumn_09,DEMO_R025,0,0.0
DEMO_autumn_09,DEMO_R026,16,56.355
DEMO_autumn_09,DEMO_R027,0,0.0
DEMO_autumn_09,DEMO_R028,0,0.0
DEMO_autumn_09,DEMO_R029,0,0.0
DEMO_autumn_09,DEMO_R030,0,0.0
DEMO_autumn_09,DEMO_R031,0,0.0
DEMO_autumn_09,DEMO_R032,0,0.0
DEMO_autumn_09,DEMO_R033,0,0.0
DEMO_autumn_09,DEMO_R034,0,0.0
DEMO_autumn_09,DEMO_R035,29,24.7851
DEMO_autumn_09,DEMO_R036,16,16.9025
DEMO_autumn_09,DEMO_R037,0,0.0
DEMO_autumn_09,DEMO_R038,0,0.0
DEMO_autumn_09,DEMO_R039,26,14.1767
DEMO_autumn_09,DEMO_R040,0,0.0
DEMO_autumn_09,DEMO_R041,0,0.0
DEMO_autumn_09,DEMO_R042,0,0.0
DEMO_autumn_09,DEMO_R043,0,0.0
DEMO_autumn_09,DEMO_R044,5,17.3116
DEMO_autumn_09,DEMO_R045,0,0.0
DEMO_autumn_09,DEMO_R046,0,0.0
DEMO_autumn_09,DEMO_R047,0,0.0
DEMO_autumn_10,DEMO_R001,2,0.8421
DEMO_autumn_10,DEMO_R002,23,82.4816
DEMO_autumn_10,DEMO_R003,0,0.0
DEMO_autumn_10,DEMO_R004,0,0.0
DEMO_autumn_10,DEMO_R005,0,0.0
DEMO_autumn_10,DEMO_R006,0,0.0
DEMO_autumn_10,DEMO_R007,0,0.0
DEMO_autumn_10,DEMO_R008,0,0.0
DEMO_autumn_10,DEMO_R009,0,0.0
DEMO_autumn_10,DEMO_R010,0,0.0
DEMO_autumn_10,DEMO_R011,0,0.0
DEMO_autumn_10,DEMO_R012,0,0.0
DEMO_autumn_10,DEMO_R013,0,0.0
DEMO_autumn_10,DEMO_R014,0,0.0
DEMO_autumn_10,DEMO_R015,0,0.0
DEMO_autumn_10,DEMO_R016,0,0.0
DEMO_autumn_10,DEMO_R017,10,19.9035
DEMO_autumn_10,DEMO_R018,0,0.0
DEMO_autumn_10,DEMO_R019,0,0.0
DEMO_autumn_10,DEMO_R020,0,0.0
DEMO_autumn_10,DEMO_R021,0,0.0
DEMO_autumn_10,DEMO_R022,0,0.0
DEMO_autumn_10,DEMO_R023,0,0.0
DEMO_autumn_10,DEMO_R024,0,0.0
DEMO_autumn_10,DEMO_R025,0,0.0
DEMO_autumn_10,DEMO_R026,11,1.1137
DEMO_autumn_10,DEMO_R027,0,0.0
DEMO_autumn_10,DEMO_R028,13,6.644
DEMO_autumn_10,DEMO_R029,0,0.0
DEMO_autumn_10,DEMO_R030,0,0.0
DEMO_autumn_10,DEMO_R031,0,0.0
DEMO_autumn_10,DEMO_R032,0,0.0
DEMO_autumn_10,DEMO_R033,0,0.0
DEMO_autumn_10,DEMO_R034,11,14.0946
DEMO_autumn_10,DEMO_R035,0,0.0
DEMO_autumn_10,DEMO_R036,0,0.0
DEMO_autumn_10,DEMO_R037,0,0.0
DEMO_autumn_10,DEMO_R038,0,0.0
DEMO_autumn_10,DEMO_R039,0,0.0
DEMO_autumn_10,DEMO_R040,0,0.0
DEMO_autumn_10,DEMO_R041,29,87.5031
DEMO_autumn_10,DEMO_R042,0,0.0
DEMO_autumn_10,DEMO_R043,0,0.0
DEMO_autumn_10,DEMO_R044,0,0.0
DEMO_autumn_10,DEMO_R045,0,0.0
DEMO_autumn_10,DEMO_R046,6,8.9537
DEMO_autumn_10,DEMO_R047,0,0.0
DEMO_autumn_11,DEMO_R001,2,0.679
DEMO_autumn_11,DEMO_R002,3,6.386
DEMO_autumn_11,DEMO_R003,0,0.0
DEMO_autumn_11,DEMO_R004,0,0.0
DEMO_autumn_11,DEMO_R005,0,0.0
DEMO_autumn_11,DEMO_R006,0,0.0
DEMO_autumn_11,DEMO_R007,0,0.0
DEMO_autumn_11,DEMO_R008,0,0.0
DEMO_autumn_11,DEMO_R009,0,0.0
DEMO_autumn_11,DEMO_R010,0,0.0
DEMO_autumn_11,DEMO_R011,0,0.0
DEMO_autumn_11,DEMO_R012,25,15.3486
DEMO_autumn_11,DEMO_R013,0,0.0
DEMO_autumn_11,DEMO_R014,0,0.0
DEMO_autumn_11,DEMO_R015,0,0.0
DEMO_autumn_11,DEMO_R016,0,0.0
DEMO_autumn_11,DEMO_R017,0,0.0
DEMO_autumn_11,DEMO_R018,0,0.0
DEMO_autumn_11,DEMO_R019,0,0.0
DEMO_autumn_11,DEMO_R020,0,0.0
DEMO_autumn_11,DEMO_R021,0,0.0
DEMO_autumn_11,DEMO_R022,0,0.0
DEMO_autumn_11,DEMO_R023,0,0.0
DEMO_autumn_11,DEMO_R024,0,0.0
DEMO_autumn_11,DEMO_R025,0,0.0
DEMO_autumn_11,DEMO_R026,0,0.0
DEMO_autumn_11,DEMO_R027,0,0.0
DEMO_autumn_11,DEMO_R028,0,0.0
DEMO_autumn_11,DEMO_R029,0,0.0
DEMO_autumn_11,DEMO_R030,0,0.0
DEMO_autumn_11,DEMO_R031,0,0.0
DEMO_autumn_11,DEMO_R032,0,0.0
DEMO_autumn_11,DEMO_R033,0,0.0
DEMO_autumn_11,DEMO_R034,0,0.0
DEMO_autumn_11,DEMO_R035,0,0.0
DEMO_autumn_11,DEMO_R036,0,0.0
DEMO_autumn_11,DEMO_R037,0,0.0
DEMO_autumn_11,DEMO_R038,0,0.0
DEMO_autumn_11,DEMO_R039,0,0.0
DEMO_autumn_11,DEMO_R040,21,11.6327
DEMO_autumn_11,DEMO_R041,0,0.0
DEMO_autumn_11,DEMO_R042,0,0.0
DEMO_autumn_11,DEMO_R043,0,0.0
DEMO_autumn_11,DEMO_R044,0,0.0
DEMO_autumn_11,DEMO_R045,0,0.0
DEMO_autumn_11,DEMO_R046,0,0.0
DEMO_autumn_11,DEMO_R047,0,0.0
DEMO_autumn_12,DEMO_R001,2,3.3874
DEMO_autumn_12,DEMO_R002,3,11.1312
DEMO_autumn_12,DEMO_R003,0,0.0
DEMO_autumn_12,DEMO_R004,0,0.0
DEMO_autumn_12,DEMO_R005,0,0.0
DEMO_autumn_12,DEMO_R006,0,0.0
DEMO_autumn_12,DEMO_R007,0,0.0
DEMO_autumn_12,DEMO_R008,12,23.3633
DEMO_autumn_12,DEMO_R009,0,0.0
DEMO_autumn_12,DEMO_R010,0,0.0
DEMO_autumn_12,DEMO_R011,28,71.9646
DEMO_autumn_12,DEMO_R012,0,0.0
DEMO_autumn_12,DEMO_R013,0,0.0
DEMO_autumn_12,DEMO_R014,0,0.0
DEMO_autumn_12,DEMO_R015,0,0.0
DEMO_autumn_12,DEMO_R016,0,0.0
DEMO_autumn_12,DEMO_R017,0,0.0
DEMO_autumn_12,DEMO_R018,0,0.0
DEMO_autumn_12,DEMO_R019,0,0.0
DEMO_autumn_12,DEMO_R020,0,0.0
DEMO_autumn_12,DEMO_R021,0,0.0
DEMO_autumn_12,DEMO_R022,0,0.0
DEMO_autumn_12,DEMO_R023,0,0.0
DEMO_autumn_12,DEMO_R024,17,22.2462
DEMO_autumn_12,DEMO_R025,21,30.5554
DEMO_autumn_12,DEMO_R026,0,0.0
DEMO_autumn_12,DEMO_R027,4,11.1261
DEMO_autumn_12,DEMO_R028,0,0.0
DEMO_autumn_12,DEMO_R029,0,0.0
DEMO_autumn_12,DEMO_R030,0,0.0
DEMO_autumn_12,DEMO_R031,0,0.0
DEMO_autumn_12,DEMO_R032,0,0.0
DEMO_autumn_12,DEMO_R033,0,0.0
DEMO_autumn_12,DEMO_R034,24,28.9518
DEMO_autumn_12,DEMO_R035,0,0.0
DEMO_autumn_12,DEMO_R036,0,0.0
DEMO_autumn_12,DEMO_R037,0,0.0
DEMO_autumn_12,DEMO_R038,0,0.0
DEMO_autumn_12,DEMO_R039,27,83.2467
DEMO_autumn_12,DEMO_R040,0,0.0
DEMO_autumn_12,DEMO_R041,0,0.0
DEMO_autumn_12,DEMO_R042,14,34.1819
DEMO_autumn_12,DEMO_R043,0,0.0
DEMO_autumn_12,DEMO_R044,0,0.0
DEMO_autumn_12,DEMO_R045,0,0.0
DEMO_autumn_12,DEMO_R046,0,0.0
DEMO_autumn_12,DEMO_R047,28,16.8319
